age,female,hisp,education,earnings,hours,weeks,union,uncov,region,race,marital,wage,college
32,0,0,12,41000,40,52,0,0,3,1,1,19.71153846153846,Non-college
28,1,0,12,34000,40,52,0,0,3,1,1,16.346153846153847,Non-college
53,1,0,13,24300,40,52,0,0,3,7,1,11.682692307692308,Non-college
53,1,0,12,22000,40,52,0,0,3,1,1,10.576923076923077,Non-college
47,0,0,12,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
27,1,0,13,12000,40,52,0,0,3,3,7,5.769230769230769,Non-college
29,0,0,13,36000,40,52,0,0,3,3,1,17.307692307692307,Non-college
34,0,0,11,37000,40,50,0,0,3,3,1,18.5,Non-college
45,1,0,12,35000,40,52,0,0,3,3,1,16.826923076923077,Non-college
40,1,0,18,110000,40,49,0,0,3,3,1,56.12244897959184,College
41,0,0,14,39000,40,52,0,0,3,1,5,18.75,Non-college
35,1,0,20,83000,60,52,0,0,3,3,1,26.602564102564102,College
35,0,0,13,70000,40,52,0,0,3,3,1,33.65384615384615,Non-college
42,1,0,16,14000,36,52,0,0,3,3,7,7.478632478632479,College
30,0,0,9,22000,40,52,0,0,3,3,5,10.576923076923077,Non-college
50,0,0,11,40000,40,52,0,0,3,3,1,19.23076923076923,Non-college
44,1,0,12,32000,40,52,0,0,3,3,1,15.384615384615385,Non-college
35,1,0,13,37440,40,52,0,0,3,3,1,18,Non-college
57,0,0,11,29120,40,52,0,0,3,3,1,14,Non-college
37,1,0,16,24960,40,52,0,0,3,3,1,12,College
28,0,0,16,35000,50,52,0,0,3,1,7,13.461538461538462,College
37,1,0,16,29000,40,52,0,0,3,3,1,13.942307692307692,College
41,0,0,16,72000,45,52,0,0,3,1,1,30.76923076923077,College
61,0,0,16,45800,50,52,0,0,3,3,1,17.615384615384617,College
58,1,0,16,48000,40,52,0,0,3,3,1,23.076923076923077,College
56,0,0,18,42000,40,52,0,0,3,3,1,20.192307692307693,College
50,1,0,18,38500,40,52,0,0,3,3,1,18.509615384615383,College
58,0,0,16,42000,40,52,0,0,3,3,1,20.192307692307693,College
41,1,0,14,27000,40,52,0,0,3,3,1,12.98076923076923,Non-college
51,0,0,12,29000,40,52,0,0,3,2,1,13.942307692307692,Non-college
42,0,0,16,100000,50,52,0,0,3,1,1,38.46153846153846,College
21,1,0,13,15200,40,49,0,0,3,1,7,7.755102040816326,Non-college
40,0,0,12,27000,40,52,0,0,3,1,1,12.98076923076923,Non-college
40,0,0,16,80000,40,52,0,0,3,1,1,38.46153846153846,College
39,1,0,18,56000,40,52,0,0,3,1,1,26.923076923076923,College
37,0,0,13,37421,40,52,0,0,3,1,1,17.990865384615386,Non-college
21,1,0,12,17000,40,52,0,0,3,1,1,8.173076923076923,Non-college
53,1,0,12,17000,65,52,0,0,3,1,1,5.029585798816568,Non-college
50,0,0,12,28000,40,52,0,0,3,1,1,13.461538461538462,Non-college
52,1,0,12,40000,45,52,0,0,3,1,1,17.094017094017094,Non-college
42,1,0,16,35000,40,52,0,0,3,1,1,16.826923076923077,College
45,0,0,18,72946,60,52,0,0,3,1,1,23.380128205128205,College
40,0,0,12,54000,55,52,0,0,3,1,1,18.88111888111888,Non-college
29,0,0,16,36000,40,52,0,0,3,1,1,17.307692307692307,College
34,1,0,14,48000,36,52,0,0,3,1,1,25.641025641025642,Non-college
50,0,0,9,50000,40,52,0,0,3,1,1,24.03846153846154,Non-college
40,1,0,12,47000,40,52,0,0,3,1,1,22.596153846153847,Non-college
26,0,0,8,23000,40,52,0,0,3,1,7,11.057692307692308,Non-college
50,0,0,13,37500,40,52,0,0,3,2,1,18.028846153846153,Non-college
44,1,0,10,20000,40,52,0,0,3,2,1,9.615384615384615,Non-college
62,0,0,13,95000,40,52,0,0,3,1,1,45.67307692307692,Non-college
58,1,0,13,75000,40,52,0,0,3,1,1,36.05769230769231,Non-college
42,0,0,16,76000,50,52,0,0,3,1,1,29.23076923076923,College
45,0,0,13,40000,40,52,0,0,3,1,1,19.23076923076923,Non-college
36,0,0,16,50000,40,52,0,0,3,1,1,24.03846153846154,College
36,1,0,18,50000,40,52,0,0,3,1,1,24.03846153846154,College
59,0,0,12,40000,40,52,0,0,3,1,1,19.23076923076923,Non-college
57,1,0,12,38000,40,52,0,0,3,1,1,18.26923076923077,Non-college
37,0,0,12,40000,40,50,0,0,3,1,2,20,Non-college
41,0,0,12,54000,40,52,0,0,3,2,1,25.96153846153846,Non-college
43,1,0,12,28000,40,52,0,0,3,2,1,13.461538461538462,Non-college
32,0,0,16,65000,50,52,0,0,3,1,1,25,College
46,1,0,11,16360,40,52,0,0,3,2,5,7.865384615384615,Non-college
46,0,0,12,36000,43,52,0,0,3,1,1,16.100178890876567,Non-college
47,1,0,12,22902,43,52,0,0,3,2,1,10.242397137745975,Non-college
42,0,0,16,85000,40,52,0,0,3,1,1,40.86538461538461,College
40,1,0,16,65000,40,52,0,0,3,1,1,31.25,College
37,0,0,20,47700,40,52,0,0,3,1,1,22.932692307692307,College
41,0,0,18,103000,40,52,0,0,3,1,1,49.51923076923077,College
25,0,1,13,25002,40,52,0,0,3,1,7,12.020192307692307,Non-college
28,0,0,14,60100,40,52,0,0,3,1,1,28.89423076923077,Non-college
32,1,0,16,35000,40,52,0,0,3,2,7,16.826923076923077,College
41,0,0,13,23000,40,52,0,0,3,1,6,11.057692307692308,Non-college
30,0,0,18,42000,40,52,0,0,3,1,1,20.192307692307693,College
29,1,0,16,40000,40,52,0,0,3,1,1,19.23076923076923,College
45,1,0,20,50000,40,52,0,0,3,1,1,24.03846153846154,College
45,0,0,16,150000,40,52,0,0,3,8,5,72.11538461538461,College
37,0,0,13,33992,40,52,0,0,3,1,7,16.342307692307692,Non-college
36,1,0,13,27000,40,52,0,0,3,1,7,12.98076923076923,Non-college
56,1,0,20,45000,40,52,0,0,3,4,1,21.634615384615383,College
43,1,0,16,125000,43,52,0,0,3,1,1,55.90339892665474,College
41,0,0,16,130000,50,52,0,0,3,1,1,50,College
54,0,0,18,100000,70,52,0,0,3,1,1,27.47252747252747,College
40,1,0,18,407720,50,52,0,0,3,1,1,156.8153846153846,College
38,0,0,20,82000,40,52,0,0,3,1,1,39.42307692307692,College
45,1,0,16,25000,40,52,0,0,3,1,1,12.01923076923077,College
46,1,0,14,62400,40,52,0,0,3,4,5,30,Non-college
30,0,0,16,60000,40,52,0,0,3,4,1,28.846153846153847,College
29,1,0,18,50000,40,52,0,0,3,4,1,24.03846153846154,College
54,0,0,12,33000,40,52,0,0,3,1,1,15.865384615384615,Non-college
57,0,0,13,51000,40,52,0,0,3,1,3,24.51923076923077,Non-college
42,0,0,18,60000,50,52,0,0,3,1,1,23.076923076923077,College
45,1,0,16,120000,50,52,0,0,3,1,1,46.15384615384615,College
46,0,0,13,45000,50,52,0,0,3,1,1,17.307692307692307,Non-college
60,1,0,16,61000,60,52,0,0,3,1,5,19.55128205128205,College
38,1,0,13,35000,40,52,0,0,3,2,7,16.826923076923077,Non-college
72,0,0,16,34000,43,52,0,0,3,1,1,15.20572450805009,College
35,0,0,12,24000,40,52,0,0,3,1,7,11.538461538461538,Non-college
54,0,0,14,47000,40,52,0,0,3,2,4,22.596153846153847,Non-college
32,0,0,12,50000,50,52,0,0,3,2,6,19.23076923076923,Non-college
36,0,0,16,132946,40,52,0,0,3,1,1,63.916346153846156,College
32,1,0,16,42000,40,52,0,0,3,1,1,20.192307692307693,College
31,0,0,16,60000,50,52,0,0,3,1,1,23.076923076923077,College
55,0,0,18,156000,40,52,0,0,3,1,1,75,College
44,0,0,16,150000,45,52,0,0,3,1,1,64.1025641025641,College
44,1,1,16,42000,40,52,0,0,3,1,1,20.192307692307693,College
46,0,0,16,125000,50,52,0,0,3,1,1,48.07692307692308,College
47,1,0,16,75002,40,52,0,0,3,1,1,36.058653846153845,College
50,1,0,14,65000,36,50,0,0,3,1,1,36.111111111111114,Non-college
27,1,0,16,41500,40,52,0,0,3,1,7,19.951923076923077,College
55,0,0,16,60000,40,52,0,0,3,1,1,28.846153846153847,College
40,1,0,20,165000,40,52,0,0,3,1,5,79.32692307692308,College
41,0,0,16,37000,40,52,0,0,3,2,7,17.78846153846154,College
23,0,1,12,15000,40,52,0,0,3,1,7,7.211538461538462,Non-college
30,0,1,14,62000,40,52,0,0,3,1,1,29.807692307692307,Non-college
36,0,0,12,42001,40,52,0,0,3,4,1,20.192788461538463,Non-college
40,1,0,13,51000,40,52,0,0,3,4,1,24.51923076923077,Non-college
39,1,0,12,23000,40,52,0,0,3,2,4,11.057692307692308,Non-college
41,1,0,13,42000,40,52,0,0,3,2,6,20.192307692307693,Non-college
30,0,0,13,84000,40,52,0,0,3,2,7,40.38461538461539,Non-college
28,1,0,20,55000,40,52,0,0,3,6,7,26.442307692307693,College
29,0,1,12,28000,40,52,0,0,3,1,7,13.461538461538462,Non-college
45,1,0,18,100000,40,52,0,0,3,1,1,48.07692307692308,College
54,1,0,13,24000,40,52,0,0,3,1,5,11.538461538461538,Non-college
55,1,0,16,50000,50,52,0,0,3,1,1,19.23076923076923,College
27,1,0,16,30000,40,52,0,0,3,6,7,14.423076923076923,College
29,0,0,16,40000,40,52,0,0,3,1,7,19.23076923076923,College
27,1,1,16,28000,40,52,0,0,3,1,7,13.461538461538462,College
39,0,0,20,85000,40,52,0,0,3,4,1,40.86538461538461,College
42,0,0,16,90000,45,52,0,0,3,1,1,38.46153846153846,College
50,0,0,16,91000,45,52,0,0,3,1,1,38.888888888888886,College
49,1,0,12,23000,40,52,0,0,3,1,1,11.057692307692308,Non-college
49,0,0,16,149000,40,52,0,0,3,1,1,71.63461538461539,College
39,0,0,16,148000,55,52,0,0,3,1,1,51.74825174825175,College
32,0,0,16,120000,45,52,0,0,3,4,1,51.282051282051285,College
61,0,0,20,101000,50,52,0,0,3,2,1,38.84615384615385,College
60,1,0,18,100000,55,52,0,0,3,1,1,34.96503496503497,College
32,0,0,13,50000,40,52,0,0,3,1,1,24.03846153846154,Non-college
51,0,0,18,103000,38,52,0,0,3,1,1,52.125506072874494,College
42,0,0,16,100000,45,52,0,0,3,1,6,42.73504273504273,College
34,1,0,14,32000,40,52,0,0,3,2,1,15.384615384615385,Non-college
34,0,0,14,21000,40,52,0,0,3,2,1,10.096153846153847,Non-college
36,1,0,13,29000,40,52,0,0,3,2,3,13.942307692307692,Non-college
36,0,0,16,95000,55,52,0,0,3,1,1,33.21678321678322,College
53,0,0,12,19000,40,52,0,0,3,2,3,9.134615384615385,Non-college
27,1,0,18,63000,45,52,0,0,3,2,7,26.923076923076923,College
50,0,0,16,100000,40,52,0,0,3,1,1,48.07692307692308,College
40,0,0,13,22000,40,52,0,0,3,2,7,10.576923076923077,Non-college
29,0,0,18,45000,40,52,0,0,3,2,7,21.634615384615383,College
20,0,0,12,15000,40,52,0,0,3,2,7,7.211538461538462,Non-college
51,0,0,18,389599,40,52,0,0,3,1,1,187.30721153846153,College
44,0,0,16,80000,40,52,0,0,3,1,1,38.46153846153846,College
38,0,0,12,35000,80,52,0,0,3,2,6,8.413461538461538,Non-college
42,1,0,12,15000,40,52,0,0,3,2,1,7.211538461538462,Non-college
48,0,0,12,29000,40,52,0,0,3,2,1,13.942307692307692,Non-college
24,0,0,12,20800,40,52,0,0,3,2,7,10,Non-college
53,0,0,18,42000,40,52,0,0,3,1,1,20.192307692307693,College
53,1,0,18,34000,40,52,0,0,3,1,1,16.346153846153847,College
57,1,0,12,22500,40,52,0,0,3,1,6,10.817307692307692,Non-college
43,1,0,12,13000,40,52,0,0,3,1,6,6.25,Non-college
41,1,0,12,20000,45,52,0,0,3,2,6,8.547008547008547,Non-college
39,1,0,12,26000,38,52,0,0,3,2,6,13.157894736842104,Non-college
44,0,0,12,18000,40,52,0,0,3,2,1,8.653846153846153,Non-college
39,0,0,16,80000,40,52,0,0,3,1,1,38.46153846153846,College
36,1,0,12,30000,40,52,0,0,3,2,7,14.423076923076923,Non-college
26,1,0,14,35000,40,52,0,0,3,1,5,16.826923076923077,Non-college
47,1,0,12,40000,40,52,0,0,3,1,1,19.23076923076923,Non-college
52,0,0,11,50000,40,52,0,0,3,1,1,24.03846153846154,Non-college
27,0,0,12,31000,40,52,0,0,3,1,1,14.903846153846153,Non-college
45,1,0,16,50000,50,52,0,0,3,1,1,19.23076923076923,College
37,0,0,12,50000,40,52,0,0,3,1,1,24.03846153846154,Non-college
28,1,0,12,27000,40,52,0,0,3,1,1,12.98076923076923,Non-college
41,0,0,13,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
71,0,0,12,25000,40,52,0,0,3,2,5,12.01923076923077,Non-college
45,0,0,14,70000,40,52,0,0,3,2,5,33.65384615384615,Non-college
42,0,0,14,55000,40,52,0,0,3,1,1,26.442307692307693,Non-college
45,1,0,14,21000,40,52,0,0,3,1,5,10.096153846153847,Non-college
24,0,0,14,22000,50,52,0,0,3,1,7,8.461538461538462,Non-college
60,0,0,16,101000,40,52,0,0,3,1,1,48.55769230769231,College
44,1,0,18,40000,40,52,0,0,3,1,1,19.23076923076923,College
50,0,0,14,46000,40,52,0,0,3,1,1,22.115384615384617,Non-college
49,0,0,20,94000,50,52,0,0,3,1,1,36.15384615384615,College
27,0,0,14,35000,38,52,0,0,3,1,1,17.71255060728745,Non-college
43,0,0,16,200000,60,52,0,0,3,1,5,64.1025641025641,College
48,0,0,12,31000,40,52,0,0,3,1,5,14.903846153846153,Non-college
47,1,0,13,25000,40,52,0,0,3,1,5,12.01923076923077,Non-college
62,0,0,12,94000,40,48,0,0,3,1,4,48.958333333333336,Non-college
35,1,0,14,30000,40,52,0,0,3,1,7,14.423076923076923,Non-college
51,0,0,20,100000,70,52,0,0,3,1,1,27.47252747252747,College
61,1,0,16,68000,45,52,0,0,3,1,5,29.05982905982906,College
34,1,0,18,65000,45,52,0,0,3,1,7,27.77777777777778,College
41,0,0,11,40000,40,52,0,0,3,1,6,19.23076923076923,Non-college
27,1,0,16,33000,41,52,0,0,3,1,1,15.47842401500938,College
27,0,0,18,37000,55,52,0,0,3,1,1,12.937062937062937,College
30,1,0,12,25000,40,52,0,0,3,4,1,12.01923076923077,Non-college
48,0,0,16,108000,50,52,0,0,3,1,3,41.53846153846154,College
64,1,0,16,63000,50,52,0,0,3,1,5,24.23076923076923,College
45,0,1,12,30000,40,52,0,0,3,1,1,14.423076923076923,Non-college
27,0,0,14,36000,40,52,0,0,3,1,1,17.307692307692307,Non-college
57,0,0,13,54573,50,52,0,0,3,1,5,20.989615384615384,Non-college
46,0,0,14,50000,40,52,0,0,3,1,1,24.03846153846154,Non-college
56,1,0,14,55000,40,52,0,0,3,1,1,26.442307692307693,Non-college
57,0,0,18,80000,45,52,0,0,3,1,1,34.18803418803419,College
48,1,0,18,50000,45,52,0,0,3,1,1,21.367521367521366,College
48,0,0,14,95000,50,52,0,0,3,1,1,36.53846153846154,Non-college
54,0,0,12,11128,40,52,0,0,3,10,7,5.35,Non-college
31,1,0,12,37000,40,52,0,0,3,1,1,17.78846153846154,Non-college
29,0,0,9,27000,42,52,0,0,3,1,1,12.362637362637363,Non-college
38,1,0,13,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
40,0,0,13,46000,40,52,0,0,3,1,1,22.115384615384617,Non-college
54,1,0,16,18000,40,48,0,0,3,4,1,9.375,College
41,0,0,13,30000,40,52,0,0,3,1,1,14.423076923076923,Non-college
34,1,0,14,60000,40,52,0,0,3,1,1,28.846153846153847,Non-college
40,0,0,13,28000,40,52,0,0,3,1,1,13.461538461538462,Non-college
39,1,0,12,26000,40,52,0,0,3,1,1,12.5,Non-college
19,0,0,12,21000,40,52,0,0,3,1,7,10.096153846153847,Non-college
44,1,0,14,27000,36,52,0,0,3,1,6,14.423076923076923,Non-college
32,0,0,13,58000,50,52,0,0,3,1,1,22.307692307692307,Non-college
49,1,0,16,32000,40,52,0,0,3,1,1,15.384615384615385,College
54,0,0,12,27000,40,51,0,0,3,2,1,13.235294117647058,Non-college
49,1,0,12,15000,40,52,0,0,3,2,1,7.211538461538462,Non-college
36,1,0,13,14000,40,52,0,0,3,2,5,6.730769230769231,Non-college
43,0,1,9,19000,40,52,0,0,3,1,7,9.134615384615385,Non-college
38,1,0,14,80000,36,52,0,0,3,2,7,42.73504273504273,Non-college
56,1,0,14,29300,37,52,0,0,3,2,5,15.228690228690228,Non-college
47,1,0,16,37000,40,48,0,0,3,1,1,19.270833333333332,College
48,0,0,18,99000,40,52,0,0,3,1,1,47.59615384615385,College
40,1,0,12,30000,40,48,0,0,3,2,5,15.625,Non-college
55,1,0,13,60000,40,52,0,0,3,1,5,28.846153846153847,Non-college
34,0,0,12,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
37,0,0,12,24000,40,52,0,0,3,1,1,11.538461538461538,Non-college
38,0,0,18,78000,42,52,0,0,3,1,1,35.714285714285715,College
40,1,0,20,72000,43,52,0,0,3,1,1,32.200357781753134,College
41,0,0,13,30000,40,52,0,0,3,1,1,14.423076923076923,Non-college
46,1,0,12,36000,40,52,0,0,3,1,1,17.307692307692307,Non-college
63,0,0,18,26000,43,52,0,0,3,1,7,11.627906976744185,College
40,0,0,16,75000,50,52,0,0,3,1,1,28.846153846153847,College
50,0,0,13,85500,40,52,0,0,3,1,1,41.10576923076923,Non-college
23,0,0,16,32000,60,52,0,0,3,1,7,10.256410256410257,College
32,0,0,20,40000,55,52,0,0,3,1,1,13.986013986013987,College
37,0,0,16,30000,40,52,0,0,3,1,1,14.423076923076923,College
35,1,0,16,34000,40,52,0,0,3,1,1,16.346153846153847,College
34,0,0,16,389599,60,52,0,0,3,1,1,124.87147435897435,College
46,1,0,11,37000,40,52,0,0,3,1,5,17.78846153846154,Non-college
23,1,0,13,20000,40,52,0,0,3,1,7,9.615384615384615,Non-college
42,1,0,14,36000,40,52,0,0,3,1,7,17.307692307692307,Non-college
55,0,0,14,45000,40,52,0,0,3,1,7,21.634615384615383,Non-college
50,0,0,12,20900,40,52,0,0,3,1,6,10.048076923076923,Non-college
48,1,0,14,30000,40,52,0,0,3,2,1,14.423076923076923,Non-college
47,0,0,10,30000,40,52,0,0,3,2,1,14.423076923076923,Non-college
49,0,0,14,50000,45,52,0,0,3,1,1,21.367521367521366,Non-college
46,1,0,16,40000,40,52,0,0,3,1,1,19.23076923076923,College
22,0,0,12,27500,40,52,0,1,3,1,7,13.221153846153847,Non-college
44,1,0,14,35000,40,52,0,0,3,2,6,16.826923076923077,Non-college
39,0,0,12,55000,40,52,0,0,3,2,1,26.442307692307693,Non-college
43,1,0,16,80000,50,52,0,0,3,2,1,30.76923076923077,College
51,0,0,12,70000,40,52,0,0,3,1,1,33.65384615384615,Non-college
45,1,0,13,60000,40,52,0,0,3,1,1,28.846153846153847,Non-college
24,0,0,14,26091,38,49,0,0,3,1,7,14.01235230934479,Non-college
42,0,0,12,45000,40,52,0,0,3,1,1,21.634615384615383,Non-college
31,1,0,12,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
47,0,0,11,21000,40,52,0,0,3,1,1,10.096153846153847,Non-college
52,1,0,13,18500,40,52,0,0,3,1,1,8.89423076923077,Non-college
60,1,0,12,40000,40,52,0,0,3,1,1,19.23076923076923,Non-college
44,0,0,16,70000,40,52,0,0,3,1,1,33.65384615384615,College
42,1,0,14,74000,40,52,0,0,3,1,1,35.57692307692308,Non-college
60,0,0,13,30200,40,52,0,0,3,2,6,14.51923076923077,Non-college
21,0,1,12,28000,50,52,0,0,3,1,7,10.76923076923077,Non-college
52,0,0,14,48500,40,52,0,0,3,2,1,23.317307692307693,Non-college
52,1,0,14,28000,40,52,0,0,3,2,1,13.461538461538462,Non-college
33,0,0,13,20000,43,52,0,0,3,1,1,8.94454382826476,Non-college
48,0,0,16,100000,40,51,0,0,3,1,1,49.01960784313726,College
30,1,0,16,58000,36,52,0,0,3,1,1,30.982905982905983,College
38,1,0,16,54900,50,52,0,0,3,1,1,21.115384615384617,College
33,0,0,20,180000,55,52,0,0,3,2,1,62.93706293706294,College
33,1,0,18,105000,50,52,0,0,3,2,1,40.38461538461539,College
44,1,1,12,25000,40,52,0,0,3,1,4,12.01923076923077,Non-college
24,0,0,13,28000,40,52,0,0,3,1,7,13.461538461538462,Non-college
22,0,0,13,36000,40,52,0,0,3,1,7,17.307692307692307,Non-college
48,0,0,12,60000,50,52,0,0,3,1,5,23.076923076923077,Non-college
42,1,0,12,31000,40,52,0,0,3,1,5,14.903846153846153,Non-college
33,0,0,12,44000,40,52,0,0,3,1,1,21.153846153846153,Non-college
39,1,0,12,24000,40,48,0,0,3,1,1,12.5,Non-college
34,1,0,18,100000,45,52,0,0,3,1,1,42.73504273504273,College
34,0,0,16,40000,55,52,0,0,3,1,1,13.986013986013987,College
51,0,0,14,35000,42,52,0,0,3,1,1,16.025641025641026,Non-college
42,1,0,16,59069,40,52,0,0,3,1,1,28.39855769230769,College
37,0,0,12,23000,40,52,0,0,3,1,5,11.057692307692308,Non-college
47,0,0,14,88000,40,52,0,0,3,1,6,42.30769230769231,Non-college
52,0,0,14,28000,46,52,0,1,3,1,1,11.705685618729097,Non-college
51,1,0,14,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
50,0,0,16,75000,65,52,0,0,3,1,1,22.189349112426036,College
52,1,0,18,44300,50,52,0,0,3,1,1,17.03846153846154,College
30,1,0,16,58000,38,52,0,0,3,2,7,29.352226720647774,College
32,1,0,13,15000,36,52,0,0,3,2,7,8.012820512820513,Non-college
33,1,0,14,29000,40,52,0,0,3,1,1,13.942307692307692,Non-college
54,1,0,14,40000,40,52,0,0,3,1,1,19.23076923076923,Non-college
53,0,0,13,90000,40,52,0,0,3,1,1,43.26923076923077,Non-college
36,0,0,8,42745,40,52,0,0,3,1,6,20.55048076923077,Non-college
48,1,0,14,36000,40,52,0,0,3,1,5,17.307692307692307,Non-college
63,0,0,12,60000,60,52,0,0,3,1,1,19.23076923076923,Non-college
53,1,0,14,30000,40,52,0,0,3,1,1,14.423076923076923,Non-college
35,0,0,12,40000,45,52,0,0,3,1,1,17.094017094017094,Non-college
48,1,0,12,41000,40,52,0,0,3,1,6,19.71153846153846,Non-college
38,1,0,12,36000,42,52,0,0,3,2,5,16.483516483516482,Non-college
29,0,0,13,30000,50,52,0,0,3,1,1,11.538461538461538,Non-college
47,0,0,16,30000,46,52,0,0,3,1,5,12.54180602006689,College
49,0,0,16,52000,45,52,0,0,3,1,1,22.22222222222222,College
35,1,0,12,26000,48,52,0,0,3,2,7,10.416666666666666,Non-college
52,0,0,13,50000,45,52,0,0,3,1,1,21.367521367521366,Non-college
23,1,0,12,14000,40,52,0,0,3,1,7,6.730769230769231,Non-college
52,0,0,11,14820,40,52,0,0,3,2,6,7.125,Non-college
51,1,0,20,49000,40,52,0,0,3,1,5,23.557692307692307,College
25,0,0,16,34000,50,52,0,0,3,1,1,13.076923076923077,College
24,1,0,16,28000,40,52,0,0,3,1,1,13.461538461538462,College
30,1,0,12,32000,40,52,0,0,3,2,7,15.384615384615385,Non-college
30,0,0,12,40000,40,52,0,0,3,2,7,19.23076923076923,Non-college
46,0,0,18,26250,60,52,0,0,3,1,1,8.413461538461538,College
24,0,0,12,30002,40,52,0,0,3,2,1,14.424038461538462,Non-college
25,1,0,13,15000,40,52,0,0,3,2,1,7.211538461538462,Non-college
30,1,0,16,30000,40,52,0,0,3,2,7,14.423076923076923,College
31,1,0,13,18200,40,52,0,0,3,2,7,8.75,Non-college
70,1,0,12,16900,40,52,0,0,3,2,7,8.125,Non-college
21,0,0,12,16000,40,52,0,0,3,2,7,7.6923076923076925,Non-college
38,1,0,14,26000,45,52,0,0,3,2,6,11.11111111111111,Non-college
46,1,0,16,30000,40,52,0,0,3,2,7,14.423076923076923,College
37,0,0,16,75000,45,52,0,0,3,1,1,32.05128205128205,College
51,1,0,12,24000,40,52,0,0,3,2,5,11.538461538461538,Non-college
47,1,0,14,55000,40,52,0,0,3,1,1,26.442307692307693,Non-college
53,0,0,20,389599,55,52,0,0,3,1,1,136.22342657342656,College
56,1,0,12,38688,44,52,0,0,3,2,1,16.90909090909091,Non-college
51,0,0,12,26572,40,52,0,0,3,2,6,12.775,Non-college
64,1,0,11,12500,48,52,0,0,3,2,1,5.00801282051282,Non-college
35,1,0,12,25000,40,52,0,0,3,1,1,12.01923076923077,Non-college
38,0,0,12,72000,40,52,0,0,3,1,1,34.61538461538461,Non-college
52,0,0,14,60000,40,52,0,0,3,1,1,28.846153846153847,Non-college
50,1,0,13,25000,40,52,0,0,3,1,1,12.01923076923077,Non-college
65,0,0,12,73000,40,52,0,0,3,1,1,35.09615384615385,Non-college
61,1,0,12,32000,40,52,0,0,3,1,1,15.384615384615385,Non-college
58,0,0,13,18000,48,52,0,0,3,1,1,7.211538461538462,Non-college
59,0,0,8,33280,40,52,0,0,3,1,1,16,Non-college
74,1,0,8,19000,40,52,0,0,3,1,1,9.134615384615385,Non-college
49,0,0,9,20000,40,49,0,0,3,1,5,10.204081632653061,Non-college
28,1,0,11,23400,40,52,0,0,3,1,6,11.25,Non-college
43,0,0,14,85000,36,52,0,0,3,1,1,45.4059829059829,Non-college
29,0,0,16,75000,45,52,0,0,3,1,1,32.05128205128205,College
38,0,0,16,60000,45,52,0,0,3,1,1,25.641025641025642,College
36,0,0,12,36000,40,52,0,0,3,1,1,17.307692307692307,Non-college
29,1,0,14,33000,40,52,0,0,3,1,1,15.865384615384615,Non-college
42,0,0,12,36000,48,52,0,0,3,1,1,14.423076923076923,Non-college
45,1,0,12,27000,40,52,0,0,3,1,1,12.98076923076923,Non-college
28,0,0,12,43000,40,52,1,0,3,1,5,20.673076923076923,Non-college
47,0,0,16,62500,40,52,0,0,3,1,1,30.048076923076923,College
48,1,0,12,21000,40,52,0,0,3,1,5,10.096153846153847,Non-college
52,0,0,12,30000,40,52,0,0,3,1,7,14.423076923076923,Non-college
57,1,0,13,37000,40,52,0,0,3,1,4,17.78846153846154,Non-college
53,1,0,8,25000,40,52,0,0,3,1,1,12.01923076923077,Non-college
43,0,1,12,32000,40,52,0,0,3,1,5,15.384615384615385,Non-college
52,1,0,11,17000,60,52,0,0,3,2,1,5.448717948717949,Non-college
32,0,0,13,45000,40,52,0,0,3,2,7,21.634615384615383,Non-college
35,0,0,13,44500,50,52,0,0,3,1,1,17.115384615384617,Non-college
38,1,0,16,60000,36,52,0,0,3,1,1,32.05128205128205,College
44,1,0,13,19000,40,52,0,0,3,2,1,9.134615384615385,Non-college
46,0,0,13,40000,40,52,0,0,3,2,1,19.23076923076923,Non-college
59,1,0,18,42000,40,52,0,0,3,2,5,20.192307692307693,College
31,1,0,13,27000,40,52,0,0,3,1,1,12.98076923076923,Non-college
28,0,0,16,35000,40,52,0,0,3,1,1,16.826923076923077,College
34,0,0,11,38000,40,52,1,0,3,2,1,18.26923076923077,Non-college
